1,2.94448,0,0,0,0,0,0,0,0,2.11394,0,0,0,0,0,0,0,0
1,2.36173,0,0,0,3.40824,0,0,1.84510,0,2.27875,0,0,0,0,0,0,0,1
1,3.20683,0,0,0,2.30103,0,0,1.95424,0,1.30103,0,0,0,0,0,0,0,0
1,3.40654,2.43616,1.30103,1,1,0,1,1,0,2.34242,0,0,0,0,0,0,1.77815,0
1,2.55630,0,0,0,3.48572,0,0,2.27875,0,2.47712,0,2.14613,0,1,1.47712,0,1,1
1,2.97313,2.62428,1,1,1,0,1,1,0,2.11394,0,0,0,0,0,0,0,0
1,3.00000,0,0,0,1,0,0,1,0,2.20412,0,0,0,0,0,0,1.30103,0
1,3.28556,0,0,0,0,0,0,0,0,2.23045,0,0,0,0,0,0,0,0
1,3.01284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2.92428,1.30103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.89209,2.60206,1.47712,0,0,0,0,0,0,2.04139,0,0,0,0,0,0,0,0
1,3.59770,0,0,1.60206,3.06070,1,1.60206,2.50515,1,3.22272,0,0,1,0,1,1,1,1
1,2.53148,0,0,0,0,0,0,0,0,1.60206,0,0,0,0,0,0,0,1
1,3.73320,0,0,1.69897,3.13033,1.90309,1.69897,2.71600,1.84510,3.26245,2.17609,2.86923,2.07918,1.30103,2.00000,1.47712,2.00000,0
1,4.14675,2.02531,1,1,2.50515,2.46240,1,2.34242,2.32222,2.07918,2.27875,2.25527,1.77815,1.47712,1.95424,1.47712,1,0
1,3.01284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2.40824,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3.25042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.51851,0,0,0,1.30103,1,0,1,1,1.47712,0,0,0,0,0,0,0,0
1,2.91908,0,0,1.69897,2.30103,2.59106,1,1.90309,1.60206,1.69897,0,0,0,0,1,0,0,0
1,3.13672,2.73159,1,0,2.23045,1.47712,0,1.77815,1.47712,2.00000,0,1,0,0,1,0,1,0
1,2.36173,0,0,0,1.95424,0,0,1.60206,0,2.73239,1.30103,1.84510,0,1,1.47712,0,1.69897,0
1,2.51851,0,0,0,2.04139,0,0,2.00000,0,2.49136,0,2.14613,0,0,1,0,1.30103,0
1,3.18184,2.51720,1.30103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.10721,2.74663,1.69897,0,3.65321,0,0,2.73239,0,2.80618,0,1,0,0,1,1,1,0
1,2.63347,0,0,0,1,0,0,1,0,3.10380,0,0,0,0,0,0,1,0
1,3.68485,0,0,0,1,1,0,1,1,2.51851,0,0,0,0,0,0,0,0
1,2.44716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.36173,2.01284,1,0,1.95424,0,0,1.60206,0,2.73239,1.30103,1.30103,0,1,1.30103,0,1.77815,0
1,1.47712,2.53020,1,0,0,0,0,0,0,1.95424,0,0,0,0,0,0,0,0
1,3.01284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.14613,0,0,1,0,0,1,0,0,1.47712,0,0,0,0,1,0,0,0
1,2.23045,2.39620,1,0,1,1.30103,0,1,1,0,0,0,1.47712,0,0,1.47712,0,0
1,3.01284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.00432,2.53529,1,0,1.30103,2.04139,0,1.30103,1.47712,1.60206,0,0,0,0,0,0,0,0
1,2.11394,0,0,0,1.77815,0,0,1.47712,0,1.84510,0,0,0,0,0,0,1.30103,0
1,3.40824,0,0,0,2.11394,2.61278,0,1.84510,1.69897,2.00000,0,0,0,0,0,0,1,0
1,2.63347,0,0,0,1,0,0,1,0,3.10380,0,1,0,0,1,0,1.60206,0
1,2.86332,0,0,0,1.30103,0,0,1.30103,0,2.11394,0,0,0,0,0,0,0,0
1,2.44716,3.00000,1,0,0,1.30103,0,0,1.30103,2.14613,0,0,0,0,0,0,1,0
1,3.22272,2.51587,1,1,3.33646,2.11394,1,2.49136,1.69897,2.75587,0,1.90309,0,0,1,0,1,0
1,2.46240,2.99870,1.47712,0,1.69897,2.23045,0,1.30103,1.47712,2.53148,0,0,0,0,1,0,1,0
1,3.51720,0,0,1,1.77815,2.59106,1,1.60206,2.20412,2.83251,0,0,0,0,0,0,0,0
1,3.35218,0,0,0,0,1.30103,0,0,1.30103,2.36173,0,0,0,0,1,0,1,0
1,2.17609,0,0,0,0,0,0,0,0,2.60206,0,0,0,0,0,0,0,0
1,2.32222,0,0,0,1.47712,0,0,1.30103,0,0,0,0,0,0,0,0,0,0
1,3.99388,0,0,1.69897,3.62839,2.46240,1.69897,3.07188,2.00000,3.08636,2.04139,2.62325,1.77815,1.84510,2.17609,1.69897,2.04139,0
1,3.25042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.43136,0,0,0,1.47712,0,0,1.30103,0,1.77815,0,0,0,0,0,0,1,0
1,2.99123,0,0,1,3.21219,1.30103,1,2.20412,1,2.00000,0,0,0,0,0,0,1,0
1,3.18184,1.99123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.18184,1.97313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.02449,0,0,0,2.07918,2.36173,0,1.69897,2.14613,2.63347,0,1.69897,0,0,1.47712,0,1.30103,0
1,1.30103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3.01284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.68664,2.38382,1.30103,1.60206,3.01284,1.69897,1.30103,2.36173,1.47712,2.95424,1,1.69897,0,1,1.30103,0,1.90309,0
1,1.77815,0,0,0,0,0,0,0,0,1.47712,0,0,0,0,0,0,0,0
1,3.29447,0,0,0,1.30103,1,0,1.30103,1,1.60206,0,1,0,0,1,0,0,1
1,3.48855,2.50786,1.30103,1.30103,3.16435,0,1.30103,2.32222,0,2.57978,0,1,0,0,1,1,1,0
1,3.03743,1.88081,1,0,2.98227,1.47712,0,2.60206,1.30103,2.25527,0,1.84510,1.30103,0,1.77815,1.30103,1.60206,0
1,3.03743,0,0,0,2.98227,1.47712,0,2.60206,1.30103,2.25527,0,0,0,0,0,0,0,0
1,3.34439,2.10380,1,1.47712,2.17609,0,1.47712,1.69897,0,1,0,0,0,0,0,0,0,0
1,3.34830,0,0,0,2.04139,1.69897,0,1.77815,1.30103,1.77815,0,0,0,0,0,0,0,0
1,3.03743,0,0,0,2.69897,0,0,2.39794,0,2.76343,0,1.95424,1,0,1.60206,1,1.30103,1
1,3.34439,2.38202,1.30103,1.47712,2.17609,0,1.47712,1.69897,0,1,0,0,0,0,0,0,0,0
1,1.60206,0,0,0,1,1,0,1,1,0,0,1,0,0,1.30103,0,0,0
1,1,0,0,0,1,0,0,1,0,2.11394,0,0,0,0,0,0,0,1
1,3.22272,0,0,1,3.33646,2.11394,1,2.49136,1.69897,2.75587,0,1,0,0,1,0,1.47712,0
1,2.76343,2.63548,1,0,0,0,0,0,0,1.90309,0,0,0,0,0,0,0,1
1,3.50920,0,0,0,1.30103,2.23045,0,1.30103,1.90309,1.84510,0,0,0,0,0,0,0,0
1,2.55630,0,0,0,0,0,0,0,0,1.84510,0,0,0,0,0,0,0,0
1,4.76930,2.93551,1.77815,1.47712,3.64640,3.91698,1.47712,2.69897,2.71600,2.39794,2.07918,3.32222,3.01284,1.84510,2.43136,2.07918,2.27875,0
1,3.14301,2.27416,1,0,1.30103,0,0,1.30103,0,3.27416,0,0,0,1,0,0,1.84510,0
1,2.17609,2.07918,1,1,3.68034,1.60206,1,1.60206,1.30103,2.49136,0,0,1,1,0,1,1,0
1,2.11394,0,0,0,1.77815,0,0,1.47712,0,1.84510,0,0,0,0,0,0,1,0
1,2.47712,0,0,0,2.53148,1,0,2.30103,1,2.51851,0,1.47712,0,0,1,0,1.30103,0
1,2.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.04139,0,0,1,1.60206,1,1,1.47712,1,2.75587,0,0,0,0,0,0,1,0
1,3.10037,0,0,1,3.89763,1,1,2.38021,1,2.61278,0,2.36173,2.41497,1,1.69897,1,1.30103,1
1,3.25042,2.48430,1,0,2.04139,1.95424,0,1.95424,1.84510,2.69897,0,1.60206,1.30103,0,1.47712,1,1.30103,0
1,2.62325,2.45637,1,0,1.30103,1.30103,0,1.30103,1.30103,2.65321,0,2.00000,0,0,1.30103,0,1,0
1,3.23805,0,0,0,2.69020,1,0,2.17609,1,2.80618,0,0,0,0,0,0,0,0
1,3.22272,2.99957,1.69897,1,3.33646,2.11394,1,2.49136,1.69897,2.75587,0,1,0,0,1,0,1,0
1,2.47712,0,0,0,2.53148,1,0,2.30103,1,2.51851,0,1.60206,0,0,1.30103,0,0,0
1,3.01284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.94498,0,0,1.47712,3.96895,1,1.47712,2.59106,1,2.68124,0,1,0,0,1,0,0,0
1,4.40106,2.87506,1.69897,2.47712,3.39967,2.56820,2.30103,2.74819,2.00000,2.53148,1.30103,2.79934,1.30103,1.30103,2.27875,1.30103,1.47712,0
1,3.08279,2.02531,1,0,2.49136,0,0,2.04139,0,2.04139,0,1.30103,1.77815,0,1,1,1,0
1,2.81291,0,0,0,0,0,0,0,0,2.34242,0,0,0,0,0,0,0,0
1,3.51720,2.98272,1,0,1.30103,2.34242,0,1.30103,1,3.01703,0,0,0,0,0,0,1,0
1,3.15534,0,0,0,1.90309,0,0,1.84510,0,2.57978,1,1.60206,0,1,1,0,0,0
1,2.97772,0,0,0,1.84510,1,0,1.69897,1,2.23045,0,0,0,0,0,0,0,0
1,2.87506,0,0,0,0,0,0,0,0,2.44716,0,0,0,0,0,0,0,1
1,3.48144,0,0,1,3.34635,0,1,2.54407,0,2.86332,0,1,0,0,1.30103,0,1,0
1,3.66276,2.29667,1,1.30103,3.40312,2.49136,1.30103,2.43136,2.11394,2.56820,0,2.00000,1.30103,1,1.30103,1,1.47712,0
1,3.46389,0,0,1,2.00000,1.30103,1,1.77815,1.30103,2.84510,0,0,0,0,0,0,1.30103,0
1,2.86332,0,0,0,0,0,0,0,0,2.14613,0,0,0,0,0,0,0,0
1,2.83251,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,2.00000,0,0,0,0,0,0,0,0
1,3.11059,0,0,1,2.14613,1.30103,1,1.84510,1,2.53148,2.00000,1.69897,0,1,1,0,1.30103,0
1,1,0,0,0,0,0,0,0,0,2.00000,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,2.00000,0,0,0,0,0,0,0,0
1,2.88081,2.77085,1.47712,0,2.54407,0,0,1.84510,0,2.49136,0,0,0,0,0,0,0,0
1,2.92428,2.58092,1.47712,1,3.10380,2.25527,1,2.69897,2.17609,3.33041,1,2.56820,1,1,2.04139,1,2.20412,0
1,2.67210,0,0,0,0,1.30103,0,0,1,1.69897,0,0,0,0,0,0,0,0
1,3.24055,2.47129,1,0,1.60206,1.30103,0,1.47712,1,1.47712,0,1,1,0,1,1,1,1
1,2.00000,0,0,0,0,0,0,0,0,2.00000,0,0,0,0,0,0,0,0
1,3.16435,0,0,0,0,0,0,0,0,1.47712,0,0,0,0,0,0,0,0
1,1.30103,3.00000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,2.00000,0,0,0,0,0,0,0,0
1,3.66276,0,0,1.30103,3.40312,2.49136,1.30103,2.43136,2.11394,2.56820,0,0,0,0,0,0,1,0
1,3.02938,0,0,1.30103,2.27875,1,1,1.69897,1,2.77815,0,0,0,0,0,0,1.30103,0
1,1,0,0,0,0,0,0,0,0,2.00000,0,0,0,0,0,0,0,0
1,3.20683,0,0,0,2.30103,0,0,1.95424,0,1.30103,0,0,0,0,0,0,0,0
1,2.32222,2.57978,1.30103,1.30103,1.30103,0,1,1,0,1.69897,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,2.00000,0,0,0,0,0,0,0,0
1,2.93450,2.77887,1.30103,0,3.53148,0,0,2.25527,0,2.07918,0,0,0,0,0,0,1,0
1,3.15534,0,0,0,1.90309,0,0,1.84510,0,2.57978,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.66276,0,0,0,1.95424,1.30103,0,1.30103,1,1.90309,0,0,0,0,0,0,0,0
1,3.21484,0,0,0,2.27875,1.47712,0,2.04139,1.30103,2.76343,0,1.47712,0,0,1.30103,0,1.47712,0
1,2.00000,2.68395,1,0,0,0,0,0,0,2.00000,0,0,0,0,0,0,0,0
1,2.72428,0,0,1.60206,1.69897,1.60206,1,1.47712,1,2.14613,0,1,0,0,1,0,0,0
1,1.30103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,2.27646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.46240,0,0,0,1.69897,2.23045,0,1.30103,1.47712,2.53148,0,0,0,0,0,0,0,0
1,2.43136,0,0,0,2.11394,1,0,1.77815,1,2.25527,0,1,1,1,1,1,1.30103,0
1,1,0,0,0,0,0,0,0,0,2.00000,0,0,0,0,0,0,0,0
1,2.99123,0,0,1,3.21219,1.30103,1,2.20412,1,2.00000,0,0,0,0,0,0,1,0
1,3.41996,2.51188,1,0,1.60206,1.30103,0,1.30103,1.30103,1,0,2.55630,2.47712,0,1,1.30103,1,0
1,3.04922,0,0,0,3.27875,1.69897,0,2.63347,1.69897,2.67210,1.30103,2.20412,1,1,2.00000,1,1.30103,0
1,3.15229,3.08386,1.95424,1,2.39794,1.69897,1,2.04139,1.47712,3.05308,0,1,0,0,1,0,1.47712,0
1,3.43616,0,0,1,1.69897,2.17609,1,1.69897,1.30103,1.95424,0,0,0,0,1,0,1,0
1,1.90309,0,0,0,0,1,0,0,1,1.30103,0,0,0,0,0,0,0,0
1,2.56820,2.55145,1.30103,1,1.47712,1.30103,1,1.47712,1.30103,2.07918,0,1.30103,0,0,1,0,1,0
1,2.89209,0,0,0,0,0,0,0,0,2.04139,0,0,0,0,0,0,0,0
1,2.43136,0,0,0,2.11394,1,0,1.77815,1,2.25527,0,1.30103,0,1,1,0,1,0
1,2.47712,2.16137,1,0,1.84510,0,0,1.69897,0,1.30103,0,0,0,0,0,0,0,0
1,3.08279,2.02531,1,0,2.49136,0,0,2.04139,0,2.04139,0,1.30103,1.77815,0,1,1,1,0
1,2.66276,0,0,0,1.95424,1.30103,0,1.30103,1,1.90309,0,0,0,0,0,0,0,0
1,3.18469,2.20683,1,0,1.30103,1.47712,0,1.30103,1.47712,1.90309,0,0,0,0,0,0,0,0
1,2.34242,0,0,0,1,0,0,1,0,2.20412,0,0,1.69897,0,0,1,1,0
1,2.81954,0,0,0,0,0,0,0,0,1.95424,0,0,0,0,0,0,0,0
1,3.63548,0,0,0,1.77815,1.95424,0,1.60206,1.60206,2.66276,0,0,0,0,0,0,0,0
1,3.30750,2.78817,1.30103,0,2.62325,1.47712,0,2.32222,1.47712,2.07918,0,1.30103,1,0,1,1,0,0
1,3.34439,0,0,1.47712,2.17609,0,1.47712,1.69897,0,1,0,0,0,0,1,0,0,0
1,3.51455,2.77085,1.30103,0,1.90309,0,0,1.69897,0,2.14613,0,0,0,0,1,0,1.30103,0
1,3.12710,0,0,1,2.74819,0,1,1.95424,0,2.43136,0,0,0,0,0,0,1,0
1,3.04139,0,0,0,2.00000,2.54407,0,1.84510,2.25527,2.50515,2.04139,2.36173,0,1.30103,1.69897,0,1.30103,1
1,1,0,0,0,0,0,0,0,0,1.69897,0,0,0,0,0,0,0,0
1,3.13033,2.89098,1.30103,0,1.95424,0,0,1.60206,0,2.63347,0,0,0,0,0,0,0,0
1,3.03342,2.62325,1.47712,0,0,0,0,0,0,1.60206,0,0,0,0,0,0,0,0
1,3.34830,0,0,0,1.84510,1.30103,0,1.84510,1.30103,2.47712,0,1.60206,1,0,1.60206,1,1,0
1,3.33041,0,0,1,1.69897,2.96379,1,1.60206,1.77815,1.30103,0,1.90309,0,1,1.30103,0,0,0
1,2.47712,2.77743,1.30103,1,1.77815,0,1,1.60206,0,1.77815,0,0,0,0,0,0,0,0
1,3.32015,2.13672,1,0,2.36173,2.84510,0,2.23045,2.30103,2.60206,1,1.30103,2.63347,1,1.30103,1,0,0
1,3.12710,0,0,1,2.74819,0,1,1.95424,0,2.43136,0,1.60206,0,0,1,0,1.47712,0
1,3.34830,0,0,0,1.84510,1.30103,0,1.84510,1.30103,2.47712,0,1.47712,0,0,1.47712,0,1,0
1,3.62221,2.02531,1,0,1,0,0,1,0,2.14613,0,0,0,0,0,0,1,0
1,2.07918,2.05308,1,0,2.85733,0,0,2.00000,0,0,0,2.11394,0,0,1.47712,0,0,0
1,1.90309,0,0,0,0,0,0,0,0,1.90309,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,1.69897,0,0,0,0,0,0,0,0
1,2.04139,0,0,1,1.60206,1,1,1.47712,1,2.75587,0,0,0,0,0,0,1.77815,0
1,3.48144,0,0,1,3.34635,0,1,2.54407,0,2.86332,0,1.30103,0,0,1.47712,0,0,0
1,2.99564,2.60206,1.30103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.70757,3.00000,1,0,1.84510,0,0,1.30103,0,1.47712,0,0,0,0,0,0,0,0
1,3.03743,0,0,0,2.66276,0,0,1.60206,0,1.47712,0,0,0,0,0,0,0,0
1,3.21484,0,0,0,2.27875,1.47712,0,2.04139,1.30103,2.76343,0,1,0,0,1,0,1.30103,0
1,3.21484,2.47422,1,0,2.27875,1.47712,0,2.04139,1.30103,2.76343,0,2.44716,0,0,1.30103,0,1,0
1,2.61278,0,0,0,0,0,0,0,0,1.30103,0,0,0,0,0,0,0,0
1,1.90309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3.42975,0,0,1,2.96848,2.14613,1,2.27875,1.60206,2.14613,0,1.69897,1.30103,1,1.47712,1,0,0
1,3.20952,0,0,0,1.60206,1,0,1.30103,1,2.20412,0,0,0,0,1,0,1,0
1,3.78746,0,0,1.30103,2.77815,3.06819,1.30103,2.34242,2.00000,3.07188,0,2.39794,2.83251,1,1.69897,1.47712,1.47712,1
1,2.51851,3.00000,1,0,1.30103,0,0,1.30103,0,1.95424,0,0,0,0,0,0,0,0
1,2.66276,0,0,0,1.60206,1,0,1.47712,1,1.30103,0,0,1,0,0,1,0,1
1,2.72428,2.88423,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3.73320,0,0,1.60206,2.30103,2.39794,1,2.04139,1.69897,2.49136,0,0,2.25527,1,1,1,1,0
1,2.72428,2.80821,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,2.00000,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,2.47712,0,0,0,0,0,0,0,0
1,3.01284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.01284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.01284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.51455,0,0,0,0,0,0,0,0,2.36173,0,0,0,0,0,0,0,0
1,3.01284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.35603,0,0,0,2.43136,1.47712,0,2.14613,1.47712,2.43136,0,0,0,0,1,0,0,0
1,2.47712,0,0,0,1.30103,0,0,1.30103,0,2.17609,0,0,0,0,0,0,1,0
1,2.72428,2.58320,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.11394,0,0,0,1.77815,0,0,1.47712,0,1.84510,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,2.00000,0,0,0,0,0,0,0,0
1,1.69897,0,0,0,1,0,0,1,0,2.64345,0,0,0,0,0,0,0,0
1,3.17026,0,0,0,0,1,0,0,1,3.19866,0,0,0,0,0,0,1,0
1,3.12057,0,0,1,2.80618,1.47712,1,2.07918,1,1.95424,0,3.83187,0,1,1.30103,1,1.30103,0
1,2.86332,0,0,0,1.30103,0,0,1.30103,0,2.11394,0,0,0,0,0,0,0,0
1,3.16435,0,0,0,0,0,0,0,0,1.47712,0,0,0,0,0,0,0,0
1,2.72428,2.80821,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3.54531,2.55630,1.47712,0,3.11727,3.45025,0,2.56820,2.88649,2.75587,0,1.47712,0,0,1.47712,1,1,0
1,3.35603,0,0,0,2.43136,1.47712,0,2.14613,1.47712,2.43136,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,2.00000,0,0,0,0,0,0,0,0
1,1.77815,0,0,0,0,0,0,0,0,1.60206,0,0,0,0,0,0,0,0
1,3.01284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.46240,0,0,0,1.69897,2.23045,0,1.30103,1.47712,2.53148,0,1,0,0,1,0,0,0
1,2.11394,0,0,0,1,0,0,1,0,2.20412,0,0,0,0,0,0,0,0
1,3.62221,2.02531,1,0,1,0,0,1,0,2.14613,0,0,0,0,0,0,1,0
1,3.47422,2.80482,1.30103,1.30103,2.14613,1.47712,1.30103,1.90309,1.30103,2.97772,0,0,0,0,0,0,0,0
1,2.38021,0,0,2.00000,3.14301,0,1.69897,2.14613,0,2.81954,0,0,0,0,1,0,0,1
1,3.01284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.61278,0,0,0,0,0,0,0,0,1.30103,0,0,0,0,0,0,0,0
1,3.27184,0,0,0,2.91908,0,0,2.74036,0,2.63347,1,1.95424,1,1,1.60206,1,0,0
1,2.34242,2.02531,1,1,3.80346,2.34242,1,2.59106,1.47712,2.38021,0,1.69897,1.30103,0,1.77815,1.30103,1.30103,0
1,3.47276,0,0,1.60206,2.96379,2.25527,1.60206,2.61278,2.00000,3.39620,1.47712,2.39794,0,1.47712,1.90309,1,2.04139,0
1,2.65321,2.76492,1,0,1,1,0,1,1,2.17609,0,0,0,0,0,0,0,0
1,2.61278,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,2.00000,0,0,0,0,0,0,0,0
1,3.29885,2.55871,1.30103,0,1.47712,0,0,1.47712,0,2.47712,0,0,0,0,0,0,0,0
1,4.11661,2.48001,1,1.30103,3.15836,1.60206,1,2.51851,1.60206,3.18184,0,1.77815,1,0,1.30103,1,1.60206,0
1,3.14922,2.75282,1,1.30103,3.21748,1.90309,1.30103,2.69897,1.60206,3.26007,1.77815,2.39794,1.30103,1.47712,1.77815,1.30103,2.00000,0
1,1,0,0,0,0,0,0,0,0,2.00000,0,0,0,0,0,0,0,0
1,2.83251,0,0,1,2.04139,1,1,1,1,1.90309,0,0,0,0,0,0,0,0
1,2.20412,2.77597,1,0,2.17609,1.84510,0,1.47712,1.30103,1.95424,0,1.60206,0,0,1.30103,0,1,1
